id,author,length,created_at,like_count,retweet_count,full_text,source
1149679831778566146,Bloomberg,152,2019-07-12 14:00:06,6,2,"""Alexa, tell me something I don't know about Bloomberg."" Open Bloomberg on your Amazon Echo to hear directly from our employees. https://t.co/WfKiJKsGeX",Khoros Marketing
1149294799700316161,Bloomberg,132,2019-07-11 12:30:07,12,2,This joint 42.5 megawatt deal will create a new blueprint for renewable energy aggregation. #BloombergImpact https://t.co/Zj8SRALaHm,Khoros Marketing
1148932397519572992,Bloomberg,171,2019-07-10 12:30:04,3,0,"Introducing BHIVE, the team using user-research to design, build and test the latest digital solutions to keep up with user's real-live news needs. https://t.co/9JMGz39mTV",Khoros Marketing
1148577585607118848,Bloomberg,102,2019-07-09 13:00:10,4,4,Strong #AI capabilities allow us to build data-led products for our customers. https://t.co/YSHrDK7tiU,Khoros Marketing
1148245400073199618,Bloomberg,195,2019-07-08 15:00:11,15,5,Here's how our new European headquarters is having a hugely positive effect on business collaboration and innovation while reducing environmental impact. #BloombergImpact  https://t.co/buDrT2ksYK,Khoros Marketing
1147143094619389952,Bloomberg,203,2019-07-05 14:00:01,6,2,"Curtis Ravenel, our Head of Sustainable Business &amp; Finance, explains why sustainability is just good business. (Hint: It’s helped us avoid more than $100 million in operating costs.) #BloombergImpact",Twitter for Advertisers
1146475361770885120,Bloomberg,140,2019-07-03 17:46:41,0,90,"RT @MikeBloomberg: .@TheBostonPops Fireworks Spectacular is a great American tradition, one that @Bloomberg is honored to support each year…",Khoros Marketing
1146395688567214088,Bloomberg,166,2019-07-03 12:30:05,17,6,As our founder @MikeBloomberg says: “Promoting gender equality in the workplace is not just the right thing to do. It is also smart business.” https://t.co/TgtZYBSTvn,Khoros Marketing
1146060095773503488,Bloomberg,304,2019-07-02 14:16:34,56,18,Non-discrimination and inclusion isn't just good for business; it's the right thing to do. That's why we've joined 200+ companies in signing a landmark amicus brief in a trio of #SCOTUS cases to protect LGBTQ workers from discrimination. #InclusionInAction https://t.co/XBPDgm2xZb https://t.co/tjcoK2hXsK,Twitter Web Client
1145678471429001217,Bloomberg,169,2019-07-01 13:00:07,4,4,"Sales of debt globally for sustainability projects have more than doubled this year to $16.4 billion, and Korea makes up about 16% of that total. https://t.co/xPVMq83hrE",Khoros Marketing
1144613943878520833,Bloomberg,127,2019-06-28 14:30:04,4,2,"This team is key to maximizing @TheTerminal's value by offering precise, unparalleled customer service. https://t.co/vdXvfmTNwB",Khoros Marketing
1144251614917795841,Bloomberg,174,2019-06-27 14:30:18,28,6,"Global solar installations more than doubled from 2014 to 2018, and 16 nations are expected to install at least 1 gigawatt of photovoltaics this year. https://t.co/fkxXipl51I",Khoros Marketing
1144233040367030272,Bloomberg,140,2019-06-27 13:16:30,0,1,"RT @WPLeadersOrg: Companies are trying to lead by example to confront climate change. For example, #WPLSummit2019 sponsor @Bloomberg has im…",Twitter Web Client
1143911885932244992,Bloomberg,259,2019-06-26 16:00:21,557,12,"As a ""a galvanizing force in bringing together groups to harmonize environmental reporting standards,"" @cravenel has been recognized by @GreentechCap as one of their #SustainableHeroes for his commitment to ensuring the green standard. https://t.co/Cpl2L7YxCQ",Khoros Marketing
1143500361979826178,Bloomberg,300,2019-06-25 12:45:06,116,28,"Painted by friends and colleagues, this #BloombergArcade installation celebrates the vibrancy and diversity of London's LGBT+ community. We hope it serves as a reminder that there's still much to do in the fight for equality around the world. #PrideInLondon #InclusionInAction https://t.co/TX8V76crBP",Khoros Marketing
1143138497009717248,Bloomberg,140,2019-06-24 12:47:10,0,72,RT @neweconforum: Got a solution to a big problem? World leaders are listening. Submit your solution and it could end up in front of 500 of…,Twitter Web Client
1143134200800919552,Bloomberg,181,2019-06-24 12:30:06,3,3,"With 64 Terminals across campuses in Abu Dhabi and Dubai, Zayed University has more Terminals available to students and professors than any other university. https://t.co/FhRRy40ln5",Khoros Marketing
1142069863659315200,Bloomberg,175,2019-06-21 14:00:48,2,3,"Most venture capitalists hold their cards close to their chest. Not so with @BloombergBeta, our investment arm, which focuses on early-stage startups.  https://t.co/vhqFlllndK",Khoros Marketing
1141813390018568193,Bloomberg,183,2019-06-20 21:01:40,2999,96,Stock pickers in developing economies who base investment decisions on social parameters have generated substantial above-market returns in the past few years. https://t.co/zlhT9LVJYk,Khoros Marketing
1141360058820960262,Bloomberg,179,2019-06-19 15:00:18,3759,122,"""Considered by many to be the world’s most sustainable office building, Bloomberg’s headquarters achieved the highest-ever @BRE_BREEAM score back in 2018."" https://t.co/SSaZSZP69K",Khoros Marketing
1141031673204805632,Bloomberg,140,2019-06-18 17:15:24,0,12,"RT @BloombergCareer: This #PrideMonth, check out out NYC's largest LGBT+ Pride flag in @4FreedomsPark! We sponsored the staircase's transfo…",Twitter Web Client
1140967450097397768,Bloomberg,266,2019-06-18 13:00:12,13,3,"Women ascending the career ladder often need sponsorship from an influential male leader. That's why our Chairman, Peter Grauer, is one male ally sponsoring female leaders and pushing for a diverse and inclusive population. #InclusionInAction https://t.co/I21THtwQN7",Khoros Marketing
1140612577929699328,Bloomberg,172,2019-06-17 13:30:04,3418,105,"To be effective, firms must weave  environmental, social, and governance data into their strategy and process, as opposed to just their sales pitch. https://t.co/ri5jyyqQvp",Khoros Marketing
1139510319552839680,Bloomberg,136,2019-06-14 12:30:05,11,7,"Women are underrepresented as sources. Read about our ongoing, global effort to include more women in the media. https://t.co/WwP8OPHFQa",Khoros Marketing
1139200804693381121,Bloomberg,244,2019-06-13 16:00:11,5348,174,"For the past decade, we've made changes to our operations to become more efficient and resilient. Not only has that transformed our culture, but it's also helped us avoid $116 million in operating costs. #BloombergImpact https://t.co/4CUaY9thHr",Khoros Marketing
1139169209827700736,Bloomberg,140,2019-06-13 13:54:39,0,67,RT @MikeBloomberg: We face enormous challenges as Washington remains gridlocked – from the climate crisis to the opioid epidemic. Proposing…,Twitter Web Client
1138838397836038144,Bloomberg,273,2019-06-12 16:00:07,694,14,"As markets grow more interested in the impact of global warming on business, we’re building out our collection of mapping tools to help companies, investors &amp; researchers better visualize climate-related risks and opportunities. #BloombergImpact https://t.co/J2Yr8YDciB",Khoros Marketing
1138460948208001024,Bloomberg,208,2019-06-11 15:00:16,7,2,"The expansion of the training program to five new countries in Africa follows the success of the program in Kenya, Nigeria and South Africa, where 568 delegates have graduated to date. https://t.co/SBa7PGDZ3y",Khoros Marketing
1138083463251333120,Bloomberg,270,2019-06-10 14:00:16,206,78,Equality in the workplace is one of the most important business issues of our time. That's why our company has signed the statement in today's @nytimes affirming the importance of reproductive health to equality in the workplace. #DontBanEquality https://t.co/fGgmK7jNK8,Khoros Marketing
1136988698921361408,Bloomberg,132,2019-06-07 13:30:04,11,2,"The delivery of journalism is changing, and audio for a multitasking audience is a huge tool in our toolkit. https://t.co/X8Z3OGGKjd",Khoros Marketing
1136648978341212160,Bloomberg,214,2019-06-06 15:00:09,15,7,The @BuiltInNewYork Best Places to Work list rates companies based on their employer benefits and employee-submitted data. That's why we're so honored to be recognized on their 2019 ranking. https://t.co/wFidFGllp2,Khoros Marketing
1136331912665059328,Bloomberg,279,2019-06-05 18:00:14,6331,270,"The latest @FSB_TCFD report shows that corporate climate-related financial disclosures are improving, but are still insufficient for investors. Companies preparing for - or already meeting - the need for a lower-carbon economy have competitive advantages. https://t.co/PXrMgnacHm",Khoros Marketing
1136233745143533569,Bloomberg,253,2019-06-05 11:30:09,4,1,"The submission period for the 2020 #BloombergGEI is now open to more public companies than ever before. Nearly 6,000 companies in 84 countries will have the opportunity to disclose their data using our gender reporting framework. https://t.co/eSrGhpHobQ",Khoros Marketing
1135946815411384320,Bloomberg,203,2019-06-04 16:30:00,4699,140,"Curtis Ravenel, our Head of Sustainable Business &amp; Finance, explains why sustainability is just good business. (Hint: It’s helped us avoid more than $100 million in operating costs.) #BloombergImpact",Twitter for Advertisers
1135569357164208133,Bloomberg,277,2019-06-03 15:30:07,14,5,"The unique combinations and representations of identities in the LGBTQ+ community are as varied as the people themselves. That's why it's so important to acknowledge, encourage, give voice to and embrace these differences. #PrideMonth #InclusionInAction https://t.co/lQ4GlvB5lS",Khoros Marketing
1134451982947819520,Bloomberg,97,2019-05-31 13:30:04,22,8,Now is the time for enterprises to get comfortable with alternative data. https://t.co/sC0IPD3CzJ,Khoros Marketing
1134127355688099840,Bloomberg,126,2019-05-30 16:00:07,7,3,The #BloombergGEI is the world’s only comprehensive investment-quality data source on gender equality. https://t.co/rQCqoiHvgU,Khoros Marketing
1133742309944778752,Bloomberg,157,2019-05-29 14:30:05,17,6,"Total spending on financial market data, analysis and news rose 7% to a record $30.5 billion in 2018 - the fastest growth since 2008. https://t.co/DqpQG0usK3",Khoros Marketing
1133387488104452096,Bloomberg,244,2019-05-28 15:00:09,9055,385,"For the past decade, we've made changes to our operations to become more efficient and resilient. Not only has that transformed our culture, but it's also helped us avoid $116 million in operating costs. #BloombergImpact https://t.co/L6JsLs46qd",Khoros Marketing
1131922848430329856,Bloomberg,216,2019-05-24 14:00:11,24,11,300 Bloomberg Intelligence research professionals around the world take pride in the fact that they don’t let buy/sell ratings influence their work. They want you to draw your own conclusions. https://t.co/6PsZm9cvMS,Khoros Marketing
1131560454965342210,Bloomberg,221,2019-05-23 14:00:10,7629,313,"Banks that fill their loan books with so-called positive-incentive deals could be better placed to not only attract clients, like sustainability conscious millennials, but also lower funding costs. https://t.co/VTjR5Fl9Cf",Khoros Marketing
1131206832989573120,Bloomberg,245,2019-05-22 14:35:00,10,8,"""If you want to improve something, you have to measure it, and you have to be transparent about it,"" says @janzijd, CEO of @avonworldwide, a #BloombergGEI member. Watch the full interview and learn more about the Bloomberg Gender-Equality Index.",Twitter for Advertisers
1130865924301557760,Bloomberg,240,2019-05-21 16:00:21,13,8,The @neweconforum has become a unique global convening platform where businesses and governments - using facts and data - can engage in an open exchange of ideas on how to ease the global transition that is underway. https://t.co/dBCR8O09Xx,Khoros Marketing
1130542359714967552,Bloomberg,140,2019-05-20 18:34:37,0,14,RT @MikeBloomberg: Honored to present the 2018 Bloomberg @SquareMileRelay Gold Baton to @Macquarie CEO Shemara Wikramanayake today. For the…,Twitter Web Client
1130450635655192576,Bloomberg,179,2019-05-20 12:30:08,10,2,"For the visually impaired, working in finance is nearly impossible. Our UX designers are working to change that. #inclusioninaction https://t.co/adwZZbqVFh https://t.co/kv0JXlV6AT",Khoros Marketing
1129363460821803009,Bloomberg,102,2019-05-17 12:30:06,12,4,Strong #AI capabilities allow us to build data-led products for our customers. https://t.co/BL9fY7S9wy,Khoros Marketing
1129021935361200128,Bloomberg,230,2019-05-16 13:53:00,16,6,"#BloombergGEI member, @landg_group, automatically votes against chairs of companies that have less than 25% women on their boards. Watch the full interview with Helena Morrissey and learn about the Bloomberg Gender-Equality Index.",Twitter for Advertisers
1128782604554182658,Bloomberg,139,2019-05-15 22:01:59,0,191,RT @MikeBloomberg: .@Bloomberg is extending our parental leave policy—furthering our commitment to making Bloomberg a great place to work.…,Twitter Web Client
1128683984085508103,Bloomberg,97,2019-05-15 15:30:06,7,2,Get a look into how we're re-imagining the radio news production process. https://t.co/8eNHzePy1n,Khoros Marketing
1128298967740166145,Bloomberg,175,2019-05-14 14:00:11,6,1,"Most venture capitalists hold their cards close to their chest. Not so with @BloombergBeta, our investment arm, which focuses on early-stage startups.  https://t.co/vrX8ssEQ30",Khoros Marketing
1127913918649778178,Bloomberg,181,2019-05-13 12:30:08,13,2,"With 64 Terminals across campuses in Abu Dhabi and Dubai, Zayed University has more Terminals available to students and professors than any other university. https://t.co/Z5T1DVKjgF",Khoros Marketing
1126849453481185280,Bloomberg,233,2019-05-10 14:00:20,8,0,"The inclusion of yuan-denominated securities in the Bloomberg Barclays Global Aggregate Index shows growing confidence by international investors, writes Mary Schapiro, our Vice Chair for Global Public Policy. https://t.co/KzPWaa8yeq",Khoros Marketing
1126527122900770816,Bloomberg,191,2019-05-09 16:39:30,14499,825,Oil and gas companies that are too slow to reduce operational carbon and air emissions face a greater risk of cost inflation as policy and shareholder scrutiny mounts. https://t.co/kEtdhL46QQ,Khoros Marketing
1126124672888844288,Bloomberg,269,2019-05-08 14:00:19,15513,760,"For a second year, employers with 250+ workers in Britain have reported gender wage data. The gap is little changed, highlighting how women are under-represented in higher-paying roles, and why it will likely take years to narrow the difference. https://t.co/rysBc97stE",Khoros Marketing
1125739574259531778,Bloomberg,148,2019-05-07 12:30:04,11,8,"The use of #AI has become a part of the industry’s toolbox, allowing our journalists to spend more time on substantive work. https://t.co/hn2HiAq738",Khoros Marketing
1125392307551985666,Bloomberg,152,2019-05-06 13:30:09,18,7,Diversity and inclusion are not only ethical imperatives; they are essential practices for business success. #InclusionInAction  https://t.co/COfaPbe5I6,Khoros Marketing
1124705294658023425,Bloomberg,89,2019-05-04 16:00:12,26,6,May the 4th (@TheTerminal panel) be with you. #MayThe4thBeWithYou https://t.co/GiksMtkstc,Khoros Marketing
1124312695539404801,Bloomberg,166,2019-05-03 14:00:09,21,5,"As the largest tech company in NYC, we've always seen New York City as a hub for technology and innovation. Just ask our 5,000+ technologists. https://t.co/SnvGdhhzP6",Khoros Marketing
1123957840715157505,Bloomberg,253,2019-05-02 14:30:06,1079,110,"The submission period for the 2020 #BloombergGEI is now open to more public companies than ever before. Nearly 6,000 companies in 84 countries will have the opportunity to disclose their data using our gender reporting framework. https://t.co/4pkPImS49g",Khoros Marketing
1123588043355688960,Bloomberg,140,2019-05-01 14:00:39,0,26,RT @business: We've joined the @OneFreePress Coalition to highlight the urgent need to protect press freedom and working journalists around…,Twitter for Android
1123580358052712448,Bloomberg,266,2019-05-01 13:30:07,17,4,"Women ascending the career ladder often need sponsorship from an influential male leader. That's why our Chairman, Peter Grauer, is one male ally sponsoring female leaders and pushing for a diverse and inclusive population. #InclusionInAction https://t.co/pHrjnCTryj",Khoros Marketing
1123225540465496064,Bloomberg,256,2019-04-30 14:00:12,11081,520,"For the past decade, we've made changes to our operations to become more efficient and resilient. Not only has that transformed our culture, but it's also helped us avoid $116 million in operating costs. #BloombergImpact #EarthMonth https://t.co/TbcVqvQ3Aa",Khoros Marketing
1122855580710862849,Bloomberg,127,2019-04-29 13:30:06,16,1,"This team is key to maximizing @TheTerminal's value by offering precise, unparalleled customer service. https://t.co/tznhn4875R",Khoros Marketing
1121768418691178496,Bloomberg,136,2019-04-26 13:30:07,15,8,"Women are underrepresented as sources. Read about our ongoing, global effort to include more women in the media. https://t.co/gTax4Wx3LS",Khoros Marketing
1121383379419713536,Bloomberg,216,2019-04-25 12:00:06,14,3,300 Bloomberg Intelligence research professionals around the world take pride in the fact that they don’t let buy/sell ratings influence their work. They want you to draw your own conclusions. https://t.co/6PsZm9cvMS,Khoros Marketing
1121036099034451969,Bloomberg,195,2019-04-24 13:00:08,16885,1090,Stock pickers in developing economies who base investment decisions on social parameters have generated substantial above-market returns in the past few years. #EarthMonth https://t.co/k6DjY3y8Cu,Khoros Marketing
1120658607144673281,Bloomberg,157,2019-04-23 12:00:07,17,5,"Total spending on financial market data, analysis and news rose 7% to a record $30.5 billion in 2018 - the fastest growth since 2008. https://t.co/0Rsny44RTM",Khoros Marketing
1120351805890863105,Bloomberg,140,2019-04-22 15:41:00,0,176,RT @MikeBloomberg: We made a promise to the world to meet the Paris Agreement goals. If this administration won’t hold up our end of the de…,Twitter Web Client
1120333462093717504,Bloomberg,283,2019-04-22 14:28:06,7326,303,"As markets grow more interested in the impact of global warming on business, we’re building out our collection of mapping tools to help companies, investors &amp; researchers better visualize climate-related risks and opportunities. #EarthDay #BloombergImpact https://t.co/LnJZqvgobV",Khoros Marketing
1118867416719736834,Bloomberg,233,2019-04-18 13:22:34,35,14,"The inclusion of yuan-denominated securities in the Bloomberg Barclays Global Aggregate Index shows growing confidence by international investors, writes Mary Schapiro, our Vice Chair for Global Public Policy. https://t.co/4qTNytY7aG",Khoros Marketing
1118854216666292225,Bloomberg,75,2019-04-18 12:30:07,10,0,Get a glimpse into where we're taking @tictoc next. https://t.co/M0E5or3igT,Khoros Marketing
