id,author,length,created_at,like_count,retweet_count,full_text,source
1274454798151168004,PalmerReport,140,2020-06-20 21:31:16,0,52,"RT @Nica24: Geoffrey Berman lands win over Donald Trump in SDNY battle, after Lindsey Graham blinks https://t.co/N45x8kkOLp via @PalmerRepo…",Twitter for iPhone
1274454772897234944,PalmerReport,140,2020-06-20 21:31:10,0,35,RT @pirateonboard: Donald Trump’s Tulsa rally implodes as six Trump staffers test positive for coronavirus https://t.co/NjIm8nKICN via @Pal…,Twitter for iPhone
1274454734527750146,PalmerReport,140,2020-06-20 21:31:01,0,35,"RT @AmerLiberal: Donald Trump and Bill Barr contradict each other as ""firing"" of SDNY’s Geoffrey Berman falls apart https://t.co/VXzlqbzV9C…",Twitter for iPhone
1274453037931802624,PalmerReport,140,2020-06-20 21:24:17,0,30628,RT @JoeBiden: Donald Trump is so eager to get back to his campaign rallies that he’s willing to put people at risk and violate CDC guidelin…,Twitter Web App
1274451165598617602,PalmerReport,92,2020-06-20 21:16:50,171,58,Trump goes completely berserk after he loses to John Bolton in court https://t.co/ESeFZIvx0y,Twitter Web App
1274451058027311106,PalmerReport,71,2020-06-20 21:16:25,93,33,Trump is in for the biggest letdown of his life https://t.co/T9j2UGCvT3,Twitter Web App
1274450999088947203,PalmerReport,100,2020-06-20 21:16:10,118,43,Trump goes completely berserk after Fox News confirms he’s getting blown out https://t.co/uiZoHHYizv,Twitter Web App
1274448268827807744,PalmerReport,280,2020-06-20 21:05:20,932,337,"Donald Trump's day so far:

- Loses in court to John Bolton
- Six Trump staffers test positive at #TrumpCoronaVirusRally
- Trump and Barr contradict each other on SDNY's Geoffrey Berman
- #ImpeachBarr now! 
- Trump is going to prison
- It's still only 5pm

https://t.co/xnRwdm0DUA",Twitter Web App
1274446888247459843,PalmerReport,140,2020-06-20 20:59:50,0,47,"RT @santo_aol: Geoffrey Berman lands win over Donald Trump in SDNY battle, after Lindsey Graham blinks https://t.co/eqBix8TioB via @PalmerR…",Twitter for iPhone
1274446856060370949,PalmerReport,113,2020-06-20 20:59:43,0,39,RT @santo_aol: Steve Schmidt just made Donald Trump regret going at him https://t.co/cTNqN6FW6W via @PalmerReport,Twitter for iPhone
1274446803568603149,PalmerReport,132,2020-06-20 20:59:30,0,24,RT @santo_aol: Donald Trump goes completely berserk after he loses to John Bolton in court https://t.co/tYYprfWEgG via @PalmerReport,Twitter for iPhone
1274446784438456320,PalmerReport,139,2020-06-20 20:59:26,0,32,"RT @ChefJohanD: Donald Trump and Bill Barr contradict each other as ""firing"" of SDNY’s Geoffrey Berman falls apart https://t.co/debLs1lE2g…",Twitter for iPhone
1274446765975113728,PalmerReport,121,2020-06-20 20:59:21,0,35,"RT @richwithright: Donald Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/D72zsEVfNH via @PalmerReport",Twitter for iPhone
1274443253908221956,PalmerReport,122,2020-06-20 20:45:24,275,110,"Donald Trump and Bill Barr contradict each other as ""firing"" of SDNY's Geoffrey Berman falls apart https://t.co/xnRwdm0DUA",palmerreport
1274442503912112129,PalmerReport,279,2020-06-20 20:42:25,434,173,"Geoffrey Berman is neither fired nor not-fired. It'll be decided by the courts. In the meantime, neither side can magically win this battle with a threatening letter or press release. But it looks like Trump and Barr just screwed up their legal argument:

https://t.co/xnRwdm0DUA",Twitter Web App
1274440097992265732,PalmerReport,111,2020-06-20 20:32:51,190,87,Donald Trump's Tulsa rally implodes as six Trump staffers test positive for coronavirus https://t.co/nmNHJmPJAu,palmerreport
1274438732695953415,PalmerReport,61,2020-06-20 20:27:26,4095,504,What kind of fucking asshole names their horse Sweet Melania?,Twitter Web App
1274434048493002753,PalmerReport,111,2020-06-20 20:08:49,157,65,"Geoffrey Berman lands win over Donald Trump in SDNY battle, after Lindsey Graham blinks https://t.co/NVioCYFAgm",palmerreport
1274428084364681217,PalmerReport,140,2020-06-20 19:45:07,0,32,"RT @SirrK: Donald Trump goes completely berserk after he loses to John Bolton in court https://t.co/ohP8d8ahNW via @PalmerReport 
.@cspanwj…",Twitter for iPhone
1274428065175818240,PalmerReport,140,2020-06-20 19:45:03,0,34,RT @daisysellshouse: Donald Trump goes completely berserk after Fox News confirms he’s getting blown out https://t.co/4m7DBoACtV via @Palme…,Twitter for iPhone
1274428050126577669,PalmerReport,111,2020-06-20 19:44:59,0,31,RT @Gluna21: Steve Schmidt just made Donald Trump regret going at him https://t.co/wGAA9BxRED via @PalmerReport,Twitter for iPhone
1274403756768141318,PalmerReport,80,2020-06-20 18:08:27,283,111,Steve Schmidt just made Donald Trump regret going at him https://t.co/bjkeeSZAkO,palmerreport
1274401661931401216,PalmerReport,131,2020-06-20 18:00:08,0,42,RT @Dushan41: Donald Trump goes completely berserk after he loses to John Bolton in court https://t.co/oB9W1Rj1Hi via @PalmerReport,Twitter for iPhone
1274401598123520002,PalmerReport,101,2020-06-20 17:59:52,0,50,RT @Reddington60: Donald Trump caught committing wire fraud https://t.co/CGO9gYEXuV via @PalmerReport,Twitter for iPhone
1274401588812091398,PalmerReport,117,2020-06-20 17:59:50,0,37,"RT @Mok1967SG: Donald Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/Gi2rVErMbA via @PalmerReport",Twitter for iPhone
1274396443080642564,PalmerReport,117,2020-06-20 17:39:23,0,46,"RT @cre8tvdeb: Donald Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/1oq1Ezdy1B via @PalmerReport",Twitter for iPhone
1274396422134267904,PalmerReport,99,2020-06-20 17:39:18,0,49,RT @mikeys6969: Donald Trump caught committing wire fraud https://t.co/3gujmZE5P3 via @PalmerReport,Twitter for iPhone
1274396405168308226,PalmerReport,134,2020-06-20 17:39:14,0,39,RT @Lizzy047: Donald Trump is in for the biggest letdown of his life https://t.co/iLihiMP3bB via @PalmerReport https://t.co/6Qpu3Gg9Y1,Twitter for iPhone
1274393058629627906,PalmerReport,139,2020-06-20 17:25:56,0,5817,RT @JoeBiden: Christian Cooper’s encounter in Central Park was another wake-up call for our nation and a reminder of the work that remains…,Twitter for iPhone
1274391813307224064,PalmerReport,138,2020-06-20 17:21:00,0,30,RT @adrienneborszek: Donald Trump goes completely berserk after he loses to John Bolton in court https://t.co/8q4RDw9prW via @PalmerReport,Twitter for iPhone
1274391766964338688,PalmerReport,98,2020-06-20 17:20:48,0,35,RT @cre8tvdeb: Donald Trump caught committing wire fraud https://t.co/hfytwiwYv7 via @PalmerReport,Twitter for iPhone
1274391760513445888,PalmerReport,112,2020-06-20 17:20:47,0,23,RT @mikeys6969: Donald Trump is in for the biggest letdown of his life https://t.co/IZ4tKXrgZq via @PalmerReport,Twitter for iPhone
1274391747318202373,PalmerReport,120,2020-06-20 17:20:44,0,20,"RT @ericserati68: Donald Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/Wl4lrgEMFV via @PalmerReport",Twitter for iPhone
1274388136865542144,PalmerReport,82,2020-06-20 17:06:23,0,53,RT @melodyMcooper: Tears and smiles and pride. #Juneteenth https://t.co/VSvZxuQ7wb,Twitter Web App
1274385506411913217,PalmerReport,257,2020-06-20 16:55:56,7643,2461,"Pro tip for Tulsa police officers: the Trump campaign is going to urge you to do a number of illegal things to peaceful protesters today. If you go along with it, some of you will likely end up fired or prosecuted in the end. Don't do it. It's not worth it.",Twitter Web App
1274382001060155393,PalmerReport,89,2020-06-20 16:42:00,163,64,Mary Trump’s tell-all book just got even uglier for Donald Trump  https://t.co/uELQfvdiEG,Buffer
1274378063258759168,PalmerReport,137,2020-06-20 16:26:21,1312,429,"""YOU LOST"" – everyone piles on after Donald Trump loses major court case and idiotically tries to pretend he won

https://t.co/bwjGXqCud8",Twitter Web App
1274377175966375936,PalmerReport,99,2020-06-20 16:22:50,177,67,Donald Trump goes completely berserk after he loses to John Bolton in court https://t.co/bwjGXqCud8,palmerreport
1274369801276870658,PalmerReport,26,2020-06-20 15:53:31,0,2163,RT @MichaelCohen212: True!,Twitter for iPhone
1274367525015388162,PalmerReport,233,2020-06-20 15:44:29,6632,2253,"Trump just announced that John Bolton “will have bombs dropped on him.” Trump just keeps getting more violent in his rhetoric. Considering that Trump has the ability to literally drop bombs on people, Twitter should delete his tweet.",Twitter for iPhone
1274365561460477953,PalmerReport,120,2020-06-20 15:36:41,0,34,RT @2BrodOrt: Mary Trump’s tell-all book just got even uglier for Donald Trump https://t.co/9CZokRZcbc via @PalmerReport,Twitter for iPhone
1274365543131361281,PalmerReport,113,2020-06-20 15:36:36,0,19,RT @LEB99000186: Donald Trump is in for the biggest letdown of his life https://t.co/3yHhOEJNDT via @PalmerReport,Twitter for iPhone
1274365471060627459,PalmerReport,117,2020-06-20 15:36:19,0,41,"RT @SBLewisSB: Donald Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/9d8JuYSJ2o via @PalmerReport",Twitter for iPhone
1274365021309599752,PalmerReport,140,2020-06-20 15:34:32,0,39,"RT @ZigZag37093110: @realDonaldTrump Donald Trump caught committing wire fraud - Palmer Report...    #tRumpGoingToPrison2021
https://t.co/Q…",Twitter for iPhone
1274359278040686592,PalmerReport,78,2020-06-20 15:11:42,126,49,Donald Trump is in for the biggest letdown of his life https://t.co/8UrEKdCfLr,palmerreport
1274359193634590720,PalmerReport,94,2020-06-20 15:11:22,0,240,"RT @RevDrBarber: Watch LIVE now! #PoorPeoplesCampaign #MoralMovement 

https://t.co/4vWIrtV3ua",Twitter for iPhone
1274346768285741057,PalmerReport,58,2020-06-20 14:22:00,198,97,Trump caught committing wire fraud https://t.co/Dx9YdVrjSa,Buffer
1274343248266493952,PalmerReport,52,2020-06-20 14:08:01,80,28,This is a complete disaster! https://t.co/XRaTszBrgQ,Buffer
1274341739478777856,PalmerReport,90,2020-06-20 14:02:01,107,49,Revealed: the insane real reason Donald Trump is holding his rally https://t.co/WJIOBV4TZr,Buffer
1274330590427459584,PalmerReport,107,2020-06-20 13:17:43,198,69,Donald Trump goes completely berserk after Fox News confirms he's getting blown out https://t.co/vu4Voiine1,palmerreport
1274329151705698307,PalmerReport,77,2020-06-20 13:12:00,306,105,"Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/OptPKuACGP",Buffer
1274326638780731393,PalmerReport,79,2020-06-20 13:02:01,185,75,John Bolton book reveals extent of Ivanka Trump scandal https://t.co/egwNqRqhvT,Buffer
1274321603174764546,PalmerReport,70,2020-06-20 12:42:00,139,48,Donald Trump has divorced himself from reality https://t.co/9uGGBJjhPf,Buffer
1274249940638863360,PalmerReport,88,2020-06-20 07:57:14,141,48,Donald Trump is going to hate what Facebook just did to his post https://t.co/IGg0m3BAm5,palmerreport
1274227951874310151,PalmerReport,71,2020-06-20 06:29:52,6695,1180,At this rate Trump will end up announcing he’s never heard of Bill Barr,Twitter for iPhone
1274223211278929920,PalmerReport,122,2020-06-20 06:11:02,2119,698,"Trump &amp; Barr have fucked up this SDNY thing so badly, they’re going to end up sharing a cell.

https://t.co/xj5C62eztL",Twitter for iPhone
1274218943809564673,PalmerReport,130,2020-06-20 05:54:04,0,41,RT @Lmo66Olson: Revealed: the insane real reason Donald Trump is holding his Tulsa rally https://t.co/cgeJ1s7VfZ via @PalmerReport,Twitter for iPhone
1274218910620024833,PalmerReport,123,2020-06-20 05:53:56,0,44,"RT @lindaha96123336: Donald Trump’s SDNY stunt ""may have just flipped the Senate"" https://t.co/m48Gtm1c6e via @PalmerReport",Twitter for iPhone
1274217704229146626,PalmerReport,153,2020-06-20 05:49:09,644,172,"Trump thought he was pulling off a Saturday Night Massacre, but this is starting to look more like a Saturday Night Live sketch.

https://t.co/xj5C62eztL",Twitter Web App
